gene_callers_id	COCO_M01	COCO_M02	COCO_M03	COCO_M04	COCO_M05
1731	0.9086229086229086	0.9903474903474904	0.9987129987129987	0.9453024453024453	0.8925353925353925
1732	0.9974358974358974	1.0	1.0	1.0	1.0
1733	0.0	0.0	0.0	0.0	0.0
1734	0.0	0.0	0.0	0.0	0.0
1735	0.0	0.0	0.0	0.0	0.0
1736	0.0	0.0	0.0	0.0	0.0
1737	0.0	0.0	0.0	0.0	0.0
1738	0.0	0.0	0.0	0.0	0.0
1739	0.0	0.0	0.0	0.0	0.0
1740	0.0	0.0	0.0	0.0	0.0
1741	0.0	0.0	0.0	0.0	0.0
1742	0.0	0.0	0.0	0.0	0.0
1743	0.0	0.0	0.0	0.0	0.0
1744	0.0	0.0	0.0	0.0	0.0
1745	0.0	0.0	0.0	0.0	0.0
1746	0.0	0.0	0.0	0.0	0.0
1747	0.0	0.0	0.0	0.0	0.0
1748	0.0	0.0	0.0	0.0	0.0
1749	0.0	0.0	0.0	0.0	0.0
1750	0.0	0.0	0.0	0.0	0.0
1751	0.0	0.0	0.0	0.0	0.0
1752	0.0	0.0	0.0	0.0	0.0
1753	0.0	0.0	0.0	0.0	0.0
1754	0.0	0.0	0.0	0.0	0.0
1755	0.0	0.0	0.0	0.0	0.0
1756	0.0	0.0	0.0	0.0	0.0
1757	0.0	0.0	0.0	0.0	0.0
1758	0.0	0.0	0.0	0.0	0.0
1759	0.0	0.0	0.0	0.0	0.0
1760	0.0	0.0	0.0	0.0	0.0
1761	0.0	0.0	0.0	0.0	0.0
1762	0.0	0.0	0.0	0.0	0.0
1763	0.0	0.0	0.0	0.0	0.0
1764	0.0	0.0	0.0	0.0	0.0
1765	0.0	0.0	0.0	0.0	0.0
1766	0.0	0.0	0.0	0.0	0.0
1767	0.0	0.0	0.0	0.0	0.0
1768	0.0	0.0	0.0	0.0	0.0
1769	0.0	0.0	0.0	0.0	0.0
1770	0.0	0.0	0.0	0.0	0.0
1771	0.0	0.0	0.0	0.0	0.0
1772	0.0	0.0	0.0	0.0	0.0
1773	0.0	0.0	0.0	0.0	0.0
1774	0.0	0.0	0.0	0.0	0.0
1775	0.0	0.0	0.0	0.0	0.0
1776	0.0	0.0	0.0	0.0	0.0
1777	0.0	0.0	0.0	0.0	0.0
1778	0.0	0.0	0.0	0.0	0.0
1779	0.0	0.0	0.0	0.0	0.0
1780	0.0	0.0	0.0	0.0	0.0
1781	0.0	0.0	0.0	0.0	0.0
1782	0.0	0.0	0.0	0.0	0.0
1783	0.0	0.0	0.0	0.0	0.0
1784	0.0	0.0	0.0	0.0	0.0
1785	0.0	0.0	0.0	0.0	0.0
1786	0.0	0.0	0.0	0.0	0.0
1787	0.0	0.0	0.0	0.0	0.0
1788	0.0	0.0	0.0	0.0	0.0
1789	0.0	0.0	0.0	0.0	0.0
1790	0.0	0.0	0.0	0.0	0.0
1791	0.0	0.0	0.0	0.0	0.0
1792	0.0	0.0	0.0	0.0	0.0
1793	0.0	0.0	0.0	0.0	0.0
1794	0.0	0.0	0.0	0.0	0.0
1795	0.0	0.0	0.0	0.0	0.0
1796	0.2327485380116959	0.2321637426900585	0.2134502923976608	0.22982456140350876	0.12046783625730995
1797	0.0	0.0	0.0	0.0	0.0
109518	0.9724462365591398	0.9455645161290323	0.9428763440860215	0.8743279569892473	0.9657258064516129
109519	0.9179487179487179	1.0	1.0	0.7628205128205128	1.0
109520	0.10833333333333334	0.0	0.002777777777777778	0.0	0.08333333333333333
109521	0.0	0.0	0.0	0.0	0.0
109522	0.0	0.7792022792022792	0.2150997150997151	0.0	0.2948717948717949
109523	0.0	0.0	0.0	0.0	0.0
109524	0.0	0.0	0.0	0.0	0.0
109525	0.605072463768116	0.0	0.5380434782608695	0.358695652173913	0.4148550724637681
109526	0.0	0.0	0.0	0.0	0.0
109527	0.0	0.0	0.0	0.0	0.0
109528	0.0	0.0	0.0	0.0	0.0
109529	0.0	0.0	0.12489660876757651	0.0	0.21009098428453268
109530	0.0	0.0	0.0	0.0	0.0
109531	0.0	0.0	0.0	0.0	0.0
109532	0.0	0.0	0.0	0.0	0.0
109533	0.0	0.0	0.0	0.0	0.0
109534	0.0	0.0	0.0	0.0	0.0
